0.0962
0.0962
0.7696
0.9535
2.0202
2.0202
2.0221
2.0221
2.886
2.8888
3.0784
3.0784
3.1265
3.1265
3.1295
3.1295
3.5757
3.6101
11.6402
12.2174
12.2174
15.2477
15.2828
15.2828
15.5994
15.8897
16.4021
17.2283
17.6087
18.7109
19.8653
19.8844
20.3659
21.1413
22.39
22.9891
23.2804
23.2804
24.6126
24.8496
31.7794
31.7794
